"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"14374",14374,1,6,"2023-12-14 03:00:00",680,0.451430767774582,0.451430767774582,2,0,1063,1,29.9556331634521,225.25,0.422887297423436,NA
"14375",14375,1,7,"2023-12-14 03:00:00",680,0.679387271404266,0.679387271404266,2,0,627,1,29.9556331634521,225.25,0.671836516526078,NA
"14376",14376,1,8,"2023-12-14 03:00:00",680,0.410174489021301,0.410174489021301,2,0,1163,1,29.9574527740479,225.25,0.381356198693388,NA
"14377",14377,1,1,"2023-12-14 03:00:00",720,0.46739998459816,0.46739998459816,2,0,1025,1,29.9483604431152,225.25,0.540738606704197,0
"14378",14378,1,2,"2023-12-14 03:00:00",720,0.256952196359634,0.256952196359634,2,0,1664,1,29.9501781463623,225.25,0.2719047981929,1
"14379",14379,1,3,"2023-12-14 03:00:00",720,0.443745493888855,0.443745493888855,2,0,1087,1,29.9501781463623,225.25,0.507234620232183,0
"14380",14380,1,4,"2023-12-14 03:00:00",720,0.283675640821457,0.283675640821457,2,0,1571,1,29.951997756958,225.25,0.302795898039578,0
"14381",14381,1,5,"2023-12-14 03:00:00",720,0.381113648414612,0.381113648414612,2,0,1243,1,29.9538154602051,225.25,0.422896211665793,0
"14382",14382,1,6,"2023-12-14 03:00:00",720,0.272856473922729,0.272856473922729,2,0,1601,1,29.9556331634521,225.25,0.2901927214397,1
"14383",14383,1,7,"2023-12-14 03:00:00",720,0.442492812871933,0.442492812871933,2,0,1084,1,29.9574527740479,225.25,0.505486642328897,0
"14384",14384,1,8,"2023-12-14 03:00:00",720,0.248443961143494,0.248443961143494,2,0,1689,1,29.9592704772949,225.25,0.262234266815723,NA
"14385",14385,1,1,"2023-12-14 03:15:00",680,0.605408012866974,0.605408012866974,2,0,744,1,30.1719093322754,225.5,0.587122770461362,NA
"14386",14386,1,2,"2023-12-14 03:15:00",680,0.35388058423996,0.35388058423996,2,0,1334,1,30.1700916290283,225.5,0.326172509473506,NA
"14387",14387,1,3,"2023-12-14 03:15:00",680,0.59689998626709,0.59689998626709,2,0,763,1,30.1682720184326,225.5,0.577635807751715,NA
"14388",14388,1,4,"2023-12-14 03:15:00",680,0.387873142957687,0.387873142957687,2,0,1223,1,30.1664543151855,225.5,0.359297216443009,NA
"14389",14389,1,5,"2023-12-14 03:15:00",680,0.64925092458725,0.64925092458725,2,0,674,1,30.1664543151855,225.5,0.636836595908644,NA
"14390",14390,1,6,"2023-12-14 03:15:00",680,0.441725522279739,0.441725522279739,2,0,1087,1,30.1664543151855,225.5,0.413030466354947,NA
"14391",14391,1,7,"2023-12-14 03:15:00",680,0.683569848537445,0.683569848537445,2,0,621,1,30.1664543151855,225.5,0.676748982409587,NA
"14392",14392,1,8,"2023-12-14 03:15:00",680,0.423842191696167,0.423842191696167,2,0,1127,1,30.1664543151855,225.5,0.395008892330212,NA
"14393",14393,1,1,"2023-12-14 03:15:00",720,0.464862704277039,0.464862704277039,2,0,1031,1,30.1700916290283,225.5,0.537098963847992,0
"14394",14394,1,2,"2023-12-14 03:15:00",720,0.255908846855164,0.255908846855164,2,0,1668,1,30.1700916290283,225.5,0.270714756663435,1
"14395",14395,1,3,"2023-12-14 03:15:00",720,0.44254744052887,0.44254744052887,2,0,1090,1,30.1682720184326,225.5,0.505562814928473,0
"14396",14396,1,4,"2023-12-14 03:15:00",720,0.283399105072021,0.283399105072021,2,0,1572,1,30.1664543151855,225.5,0.302472084767237,0
"14397",14397,1,5,"2023-12-14 03:15:00",720,0.381813526153564,0.381813526153564,2,0,1241,1,30.1664543151855,225.5,0.423805588867809,0
"14398",14398,1,6,"2023-12-14 03:15:00",720,0.266657948493958,0.266657948493958,2,0,1624,1,30.1664543151855,225.5,0.283031919444311,1
"14399",14399,1,7,"2023-12-14 03:15:00",720,0.445712834596634,0.445712834596634,2,0,1076,1,30.1664543151855,225.5,0.509985089876967,0
"14400",14400,1,8,"2023-12-14 03:15:00",720,0.256493896245956,0.256493896245956,2,0,1658,1,30.1664543151855,225.5,0.271381917925145,NA
"14401",14401,1,1,"2023-12-14 03:30:00",680,0.605992913246155,0.605992913246155,2,0,743,1,29.857479095459,225.75,0.587776852857356,NA
"14402",14402,1,2,"2023-12-14 03:30:00",680,0.353554934263229,0.353554934263229,2,0,1335,1,29.857479095459,225.75,0.325857979538026,NA
"14403",14403,1,3,"2023-12-14 03:30:00",680,0.597470283508301,0.597470283508301,2,0,762,1,29.857479095459,225.75,0.578270125930771,NA
"14404",14404,1,4,"2023-12-14 03:30:00",680,0.38539245724678,0.38539245724678,2,0,1230,1,29.8556632995605,225.75,0.356859817874148,NA
"14405",14405,1,5,"2023-12-14 03:30:00",680,0.646677374839783,0.646677374839783,2,0,678,1,29.8538475036621,225.75,0.633879461541963,NA
"14406",14406,1,6,"2023-12-14 03:30:00",680,0.448171526193619,0.448171526193619,2,0,1071,1,29.8538475036621,225.75,0.419571067820655,NA
"14407",14407,1,7,"2023-12-14 03:30:00",680,0.671822130680084,0.671822130680084,2,0,638,1,29.8520317077637,225.75,0.662985467897247,NA
"14408",14408,1,8,"2023-12-14 03:30:00",680,0.422302186489105,0.422302186489105,2,0,1131,1,29.8520317077637,225.75,0.393465406693837,NA
"14409",14409,1,1,"2023-12-14 03:30:00",720,0.464862704277039,0.464862704277039,2,0,1031,1,29.857479095459,225.75,0.537098963847992,0
"14410",14410,1,2,"2023-12-14 03:30:00",720,0.255127996206284,0.255127996206284,2,0,1671,1,29.857479095459,225.75,0.26982488687758,1
"14411",14411,1,3,"2023-12-14 03:30:00",720,0.442148804664612,0.442148804664612,2,0,1091,1,29.8556632995605,225.75,0.505007072143188,0
"14412",14412,1,4,"2023-12-14 03:30:00",720,0.281743615865707,0.281743615865707,2,0,1578,1,29.8538475036621,225.75,0.300535423506037,0
"14413",14413,1,5,"2023-12-14 03:30:00",720,0.380414843559265,0.380414843559265,2,0,1245,1,29.8538475036621,225.75,0.421988941406795,0
"14414",14414,1,6,"2023-12-14 03:30:00",720,0.270420402288437,0.270420402288437,2,0,1610,1,29.8538475036621,225.75,0.287373332643803,1
"14415",14415,1,7,"2023-12-14 03:30:00",720,0.438898593187332,0.438898593187332,2,0,1093,1,29.8520317077637,225.75,0.500485712838903,0
"14416",14416,1,8,"2023-12-14 03:30:00",720,0.254924118518829,0.254924118518829,2,0,1664,1,29.8520317077637,225.75,0.269592652414415,NA
"14417",14417,1,1,"2023-12-14 03:45:00",680,0.604240596294403,0.604240596294403,2,0,746,1,30.1882743835449,226,0.585817998262938,NA
"14418",14418,1,2,"2023-12-14 03:45:00",680,0.354859113693237,0.354859113693237,2,0,1331,1,30.1900901794434,226,0.327117938040575,NA
"14419",14419,1,3,"2023-12-14 03:45:00",680,0.59689998626709,0.59689998626709,2,0,763,1,30.1919059753418,226,0.577635807751715,NA
"14420",14420,1,4,"2023-12-14 03:45:00",680,0.38609978556633,0.38609978556633,2,0,1228,1,30.1937217712402,226,0.357554475217689,NA
"14421",14421,1,5,"2023-12-14 03:45:00",680,0.644118905067444,0.644118905067444,2,0,682,1,30.1955375671387,226,0.630944542305823,NA
"14422",14422,1,6,"2023-12-14 03:45:00",680,0.446955621242523,0.446955621242523,2,0,1074,1,30.1973533630371,226,0.4183354821148,NA
"14423",14423,1,7,"2023-12-14 03:45:00",680,0.672504484653473,0.672504484653473,2,0,637,1,30.1991691589355,226,0.663782003856926,NA
"14424",14424,1,8,"2023-12-14 03:45:00",680,0.428105771541595,0.428105771541595,2,0,1116,1,30.1991691589355,226,0.399289026477348,NA
"14425",14425,1,1,"2023-12-14 03:45:00",720,0.465706825256348,0.465706825256348,2,0,1029,1,30.1900901794434,226,0.538308585261397,0
"14426",14426,1,2,"2023-12-14 03:45:00",720,0.257213473320007,0.257213473320007,2,0,1663,1,30.1919059753418,226,0.272202993719117,1
"14427",14427,1,3,"2023-12-14 03:45:00",720,0.443345755338669,0.443345755338669,2,0,1088,1,30.1937217712402,226,0.506676546451242,0
"14428",14428,1,4,"2023-12-14 03:45:00",720,0.28312274813652,0.28312274813652,2,0,1573,1,30.1937217712402,226,0.302148569661518,0
"14429",14429,1,5,"2023-12-14 03:45:00",720,0.379020661115646,0.379020661115646,2,0,1249,1,30.1955375671387,226,0.42018097470848,0
"14430",14430,1,6,"2023-12-14 03:45:00",720,0.269880950450897,0.269880950450897,2,0,1612,1,30.1973533630371,226,0.286749899679734,1
"14431",14431,1,7,"2023-12-14 03:45:00",720,0.439694762229919,0.439694762229919,2,0,1091,1,30.1991691589355,226,0.501591650190245,0
"14432",14432,1,8,"2023-12-14 03:45:00",720,0.259914577007294,0.259914577007294,2,0,1645,1,30.1991691589355,226,0.275290095448067,NA
"14433",14433,1,1,"2023-12-14 04:00:00",680,0.605408012866974,0.605408012866974,2,0,744,1,30.1555595397949,226.25,0.587122770461362,NA
"14434",14434,1,2,"2023-12-14 04:00:00",680,0.352579325437546,0.352579325437546,2,0,1338,1,30.1555595397949,226.25,0.324915996070283,NA
"14435",14435,1,3,"2023-12-14 04:00:00",680,0.59519350528717,0.59519350528717,2,0,766,1,30.1537418365479,226.25,0.57573912488557,NA
"14436",14436,1,4,"2023-12-14 04:00:00",680,0.38680824637413,0.38680824637413,2,0,1226,1,30.1519222259521,226.25,0.358250507138359,NA
"14437",14437,1,5,"2023-12-14 04:00:00",680,0.646036326885223,0.646036326885223,2,0,679,1,30.1501045227051,226.25,0.633143633749825,NA
"14438",14438,1,6,"2023-12-14 04:00:00",680,0.444936573505402,0.444936573505402,2,0,1079,1,30.1501045227051,226.25,0.416285643564636,NA
"14439",14439,1,7,"2023-12-14 04:00:00",680,0.675932228565216,0.675932228565216,2,0,632,1,30.148286819458,226.25,0.667788733066104,NA
"14440",14440,1,8,"2023-12-14 04:00:00",680,0.435173988342285,0.435173988342285,2,0,1098,1,30.1464672088623,226.25,0.406407236358951,NA
"14441",14441,1,1,"2023-12-14 04:00:00",720,0.465284585952759,0.465284585952759,2,0,1030,1,30.1555595397949,226.25,0.537703363786639,0
"14442",14442,1,2,"2023-12-14 04:00:00",720,0.254868030548096,0.254868030548096,2,0,1672,1,30.1555595397949,226.25,0.269528771144988,1
"14443",14443,1,3,"2023-12-14 04:00:00",720,0.441352635622025,0.441352635622025,2,0,1093,1,30.1537418365479,226.25,0.503897911011587,0
"14444",14444,1,4,"2023-12-14 04:00:00",720,0.283399105072021,0.283399105072021,2,0,1572,1,30.1519222259521,226.25,0.302472084767237,0
"14445",14445,1,5,"2023-12-14 04:00:00",720,0.380065858364105,0.380065858364105,2,0,1246,1,30.1501045227051,226.25,0.421536114356466,0
"14446",14446,1,6,"2023-12-14 04:00:00",720,0.268535137176514,0.268535137176514,2,0,1617,1,30.148286819458,226.25,0.285195991912505,1
"14447",14447,1,7,"2023-12-14 04:00:00",720,0.442091941833496,0.442091941833496,2,0,1085,1,30.1464672088623,226.25,0.504927820468344,0
"14448",14448,1,8,"2023-12-14 04:00:00",720,0.263362437486649,0.263362437486649,2,0,1632,1,30.1446495056152,226.25,0.279242215363012,NA
"14449",14449,1,1,"2023-12-14 04:15:00",680,0.604823887348175,0.604823887348175,2,0,745,1,29.8283958435059,226.5,0.586469797108205,NA
"14450",14450,1,2,"2023-12-14 04:15:00",680,0.352904289960861,0.352904289960861,2,0,1337,1,29.8283958435059,226.5,0.325229708593394,NA
"14451",14451,1,3,"2023-12-14 04:15:00",680,0.593493759632111,0.593493759632111,2,0,769,1,29.8283958435059,226.5,0.573851960155344,NA
"14452",14452,1,4,"2023-12-14 04:15:00",680,0.38433364033699,0.38433364033699,2,0,1233,1,29.8283958435059,226.5,0.355820456873278,NA
"14453",14453,1,5,"2023-12-14 04:15:00",680,0.642209887504578,0.642209887504578,2,0,685,1,29.8283958435059,226.5,0.628757800996149,NA
"14454",14454,1,6,"2023-12-14 04:15:00",680,0.4477658867836,0.4477658867836,2,0,1072,1,29.8283958435059,226.5,0.41915876746508,NA
"14455",14455,1,7,"2023-12-14 04:15:00",680,0.671822130680084,0.671822130680084,2,0,638,1,29.8283958435059,226.5,0.662985467897247,NA
"14456",14456,1,8,"2023-12-14 04:15:00",680,0.4339879155159,0.4339879155159,2,0,1101,1,29.8283958435059,226.5,0.405210799860599,NA
"14457",14457,1,1,"2023-12-14 04:15:00",720,0.464441269636154,0.464441269636154,2,0,1032,1,29.8283958435059,226.5,0.5364955123862,0
"14458",14458,1,2,"2023-12-14 04:15:00",720,0.254868030548096,0.254868030548096,2,0,1672,1,29.8283958435059,226.5,0.269528771144988,1
"14459",14459,1,3,"2023-12-14 04:15:00",720,0.440161228179932,0.440161228179932,2,0,1096,1,29.8283958435059,226.5,0.502240090669464,0
"14460",14460,1,4,"2023-12-14 04:15:00",720,0.281193196773529,0.281193196773529,2,0,1580,1,29.8283958435059,226.5,0.299892223070426,0
"14461",14461,1,5,"2023-12-14 04:15:00",720,0.377630889415741,0.377630889415741,2,0,1253,1,29.8283958435059,226.5,0.418381537334141,0
"14462",14462,1,6,"2023-12-14 04:15:00",720,0.269880950450897,0.269880950450897,2,0,1612,1,29.8283958435059,226.5,0.286749899679734,1
"14463",14463,1,7,"2023-12-14 04:15:00",720,0.438103944063187,0.438103944063187,2,0,1095,1,29.8283958435059,226.5,0.499382926222972,0
"14464",14464,1,8,"2023-12-14 04:15:00",720,0.262564361095428,0.262564361095428,2,0,1635,1,29.8283958435059,226.5,0.278326260210095,NA
"14465",14465,1,1,"2023-12-14 04:30:00",680,0.60249525308609,0.60249525308609,2,0,749,1,30.2537040710449,226.75,0.583869104644378,NA
"14466",14466,1,2,"2023-12-14 04:30:00",680,0.354206532239914,0.354206532239914,2,0,1333,1,30.2537040710449,226.75,0.326487379350867,NA
"14467",14467,1,3,"2023-12-14 04:30:00",680,0.594626188278198,0.594626188278198,2,0,767,1,30.2537040710449,226.75,0.575109028505393,NA
"14468",14468,1,4,"2023-12-14 04:30:00",680,0.384686291217804,0.384686291217804,2,0,1232,1,30.2537040710449,226.75,0.356166562759553,NA
"14469",14469,1,5,"2023-12-14 04:30:00",680,0.642209887504578,0.642209887504578,2,0,685,1,30.255521774292,226.75,0.628757800996149,NA
"14470",14470,1,6,"2023-12-14 04:30:00",680,0.4477658867836,0.4477658867836,2,0,1072,1,30.2573413848877,226.75,0.41915876746508,NA
"14471",14471,1,7,"2023-12-14 04:30:00",680,0.667750597000122,0.667750597000122,2,0,644,1,30.2573413848877,226.75,0.658240022254524,NA
"14472",14472,1,8,"2023-12-14 04:30:00",680,0.44115337729454,0.44115337729454,2,0,1083,1,30.2591590881348,226.75,0.412451081379011,NA
"14473",14473,1,1,"2023-12-14 04:30:00",720,0.464441269636154,0.464441269636154,2,0,1032,1,30.2537040710449,226.75,0.5364955123862,0
"14474",14474,1,2,"2023-12-14 04:30:00",720,0.256430238485336,0.256430238485336,2,0,1666,1,30.2537040710449,226.75,0.271309307907032,1
"14475",14475,1,3,"2023-12-14 04:30:00",720,0.442148804664612,0.442148804664612,2,0,1091,1,30.2537040710449,226.75,0.505007072143188,0
"14476",14476,1,4,"2023-12-14 04:30:00",720,0.281743615865707,0.281743615865707,2,0,1578,1,30.2537040710449,226.75,0.300535423506037,0
"14477",14477,1,5,"2023-12-14 04:30:00",720,0.378672778606415,0.378672778606415,2,0,1250,1,30.255521774292,226.75,0.419730283334139,0
"14478",14478,1,6,"2023-12-14 04:30:00",720,0.270690441131592,0.270690441131592,2,0,1609,1,30.2573413848877,226.75,0.287685533342517,1
"14479",14479,1,7,"2023-12-14 04:30:00",720,0.437310695648193,0.437310695648193,2,0,1097,1,30.2591590881348,226.75,0.498283117506463,0
"14480",14480,1,8,"2023-12-14 04:30:00",720,0.26764389872551,0.26764389872551,2,0,1616,1,30.2609767913818,226.75,0.284168059808985,NA
"14481",14481,1,1,"2023-12-14 04:45:00",680,0.603076219558716,0.603076219558716,2,0,748,1,30.1337394714355,227,0.584517586583996,NA
"14482",14482,1,2,"2023-12-14 04:45:00",680,0.352579325437546,0.352579325437546,2,0,1338,1,30.1337394714355,227,0.324915996070283,NA
"14483",14483,1,3,"2023-12-14 04:45:00",680,0.591800570487976,0.591800570487976,2,0,772,1,30.1337394714355,227,0.571974087241755,NA
"14484",14484,1,4,"2023-12-14 04:45:00",680,0.384686291217804,0.384686291217804,2,0,1232,1,30.1337394714355,227,0.356166562759553,NA
"14485",14485,1,5,"2023-12-14 04:45:00",680,0.643481612205505,0.643481612205505,2,0,683,1,30.1337394714355,227,0.63021423559053,NA
"14486",14486,1,6,"2023-12-14 04:45:00",680,0.44292688369751,0.44292688369751,2,0,1084,1,30.1337394714355,227,0.41424764194126,NA
"14487",14487,1,7,"2023-12-14 04:45:00",680,0.667075753211975,0.667075753211975,2,0,645,1,30.1337394714355,227,0.657454701809782,NA
"14488",14488,1,8,"2023-12-14 04:45:00",680,0.442761868238449,0.442761868238449,2,0,1079,1,30.1337394714355,227,0.414080405132788,NA
"14489",14489,1,1,"2023-12-14 04:45:00",720,0.463599622249603,0.463599622249603,2,0,1034,1,30.1337394714355,227,0.535291279451257,0
"14490",14490,1,2,"2023-12-14 04:45:00",720,0.254868030548096,0.254868030548096,2,0,1672,1,30.1337394714355,227,0.269528771144988,1
"14491",14491,1,3,"2023-12-14 04:45:00",720,0.439368695020676,0.439368695020676,2,0,1098,1,30.1337394714355,227,0.501138592708599,0
"14492",14492,1,4,"2023-12-14 04:45:00",720,0.282019108533859,0.282019108533859,2,0,1577,1,30.1337394714355,227,0.300857486165562,0
"14493",14493,1,5,"2023-12-14 04:45:00",720,0.379368782043457,0.379368782043457,2,0,1248,1,30.1337394714355,227,0.420632150900273,0
"14494",14494,1,6,"2023-12-14 04:45:00",720,0.26746141910553,0.26746141910553,2,0,1621,1,30.1337394714355,227,0.283957701500476,1
"14495",14495,1,7,"2023-12-14 04:45:00",720,0.438103944063187,0.438103944063187,2,0,1095,1,30.1337394714355,227,0.499382926222972,0
"14496",14496,1,8,"2023-12-14 04:45:00",720,0.268720895051956,0.268720895051956,2,0,1612,1,30.1337394714355,227,0.285410351938364,NA
"14497",14497,1,1,"2023-12-14 05:00:00",680,0.60249525308609,0.60249525308609,2,0,749,1,29.8175010681152,227.25,0.583869104644378,NA
"14498",14498,1,2,"2023-12-14 05:00:00",680,0.352254658937454,0.352254658937454,2,0,1339,1,29.8175010681152,227.25,0.324602622839602,NA
"14499",14499,1,3,"2023-12-14 05:00:00",680,0.591237604618073,0.591237604618073,2,0,773,1,29.8175010681152,227.25,0.571350160376765,NA
"14500",14500,1,4,"2023-12-14 05:00:00",680,0.38433364033699,0.38433364033699,2,0,1233,1,29.8175010681152,227.25,0.355820456873278,NA
"14501",14501,1,5,"2023-12-14 05:00:00",680,0.639046788215637,0.639046788215637,2,0,690,1,29.8175010681152,227.25,0.625140473567979,NA
"14502",14502,1,6,"2023-12-14 05:00:00",680,0.44655105471611,0.44655105471611,2,0,1075,1,29.8175010681152,227.25,0.417924557063105,NA
"14503",14503,1,7,"2023-12-14 05:00:00",680,0.670460760593414,0.670460760593414,2,0,640,1,29.8175010681152,227.25,0.661397357125849,NA
"14504",14504,1,8,"2023-12-14 05:00:00",680,0.444780886173248,0.444780886173248,2,0,1074,1,29.8156833648682,227.25,0.416127679764801,NA
"14505",14505,1,1,"2023-12-14 05:00:00",720,0.463599622249603,0.463599622249603,2,0,1034,1,29.8175010681152,227.25,0.535291279451257,0
"14506",14506,1,2,"2023-12-14 05:00:00",720,0.25460821390152,0.25460821390152,2,0,1673,1,29.8175010681152,227.25,0.269232897549148,1
"14507",14507,1,3,"2023-12-14 05:00:00",720,0.439368695020676,0.439368695020676,2,0,1098,1,29.8175010681152,227.25,0.501138592708599,0
"14508",14508,1,4,"2023-12-14 05:00:00",720,0.281743615865707,0.281743615865707,2,0,1578,1,29.8175010681152,227.25,0.300535423506037,0
"14509",14509,1,5,"2023-12-14 05:00:00",720,0.376937687397003,0.376937687397003,2,0,1255,1,29.8175010681152,227.25,0.417485044733211,0
"14510",14510,1,6,"2023-12-14 05:00:00",720,0.269611448049545,0.269611448049545,2,0,1613,1,29.8175010681152,227.25,0.286438563641037,1
"14511",14511,1,7,"2023-12-14 05:00:00",720,0.438501089811325,0.438501089811325,2,0,1094,1,29.8175010681152,227.25,0.499933941676413,0
"14512",14512,1,8,"2023-12-14 05:00:00",720,0.270070880651474,0.270070880651474,2,0,1607,1,29.8156833648682,227.25,0.286969360751216,NA
"14513",14513,1,1,"2023-12-14 05:15:00",680,0.60133558511734,0.60133558511734,2,0,751,1,30.2646141052246,227.5,0.582575383322193,NA
"14514",14514,1,2,"2023-12-14 05:15:00",680,0.35388058423996,0.35388058423996,2,0,1334,1,30.2646141052246,227.5,0.326172509473506,NA
"14515",14515,1,3,"2023-12-14 05:15:00",680,0.59292858839035,0.59292858839035,2,0,770,1,30.2646141052246,227.5,0.573224920019623,NA
"14516",14516,1,4,"2023-12-14 05:15:00",680,0.384686291217804,0.384686291217804,2,0,1232,1,30.2646141052246,227.5,0.356166562759553,NA
"14517",14517,1,5,"2023-12-14 05:15:00",680,0.637787938117981,0.637787938117981,2,0,692,1,30.2646141052246,227.5,0.623702905634332,NA
"14518",14518,1,6,"2023-12-14 05:15:00",680,0.443328112363815,0.443328112363815,2,0,1083,1,30.2646141052246,227.5,0.414654337097684,NA
"14519",14519,1,7,"2023-12-14 05:15:00",680,0.657076179981232,0.657076179981232,2,0,660,1,30.2646141052246,227.5,0.645858633386129,NA
"14520",14520,1,8,"2023-12-14 05:15:00",680,0.453364819288254,0.453364819288254,2,0,1053,1,30.2646141052246,227.5,0.424858090664276,NA
"14521",14521,1,1,"2023-12-14 05:15:00",720,0.463599622249603,0.463599622249603,2,0,1034,1,30.2646141052246,227.5,0.535291279451257,0
